fecha,letra,share_mujer
2014-11-01,O,.50140673
2014-11-01,P,.7369982
2014-11-01,Q,.7281096
2014-11-01,R,.39323878
2014-11-01,S,.4886983
2014-11-01,U,.56373936
2014-12-01,A,.13066466
2014-12-01,B,.080987804
2014-12-01,C,.18409789
2014-12-01,D,.16220914
2014-12-01,E,.080889203
2014-12-01,F,.054853529
2014-12-01,G,.35595542
2014-12-01,H,.08303453
2014-12-01,I,.45094463
2014-12-01,J,.32451448
2014-12-01,K,.50654501
2014-12-01,L,.3669461
2014-12-01,M,.44927329
2014-12-01,N,.34363636
2014-12-01,O,.50228351
2014-12-01,P,.73573947
2014-12-01,Q,.72784704
2014-12-01,R,.3956596
2014-12-01,S,.487461
2014-12-01,U,.56076759
2015-01-01,A,.1326457
2015-01-01,B,.081223093
2015-01-01,C,.18416271
2015-01-01,D,.16208418
2015-01-01,E,.078642301
2015-01-01,F,.054874372
2015-01-01,G,.35675335
2015-01-01,H,.083381869
2015-01-01,I,.45701897
2015-01-01,J,.32458419
2015-01-01,K,.50718343
2015-01-01,L,.36962116
2015-01-01,M,.44977507
2015-01-01,N,.34153673
2015-01-01,O,.50614792
2015-01-01,P,.73609686
2015-01-01,Q,.72699928
2015-01-01,R,.39970312
2015-01-01,S,.48390397
2015-01-01,U,.5535714
2015-02-01,A,.13597651
2015-02-01,B,.081308313
2015-02-01,C,.18430601
2015-02-01,D,.16220725
2015-02-01,E,.080344617
2015-02-01,F,.054678332
2015-02-01,G,.35589439
2015-02-01,H,.083688438
2015-02-01,I,.45696387
2015-02-01,J,.32410321
2015-02-01,K,.50723982
2015-02-01,L,.3702803
2015-02-01,M,.44991621
2015-02-01,N,.33941689
2015-02-01,O,.50554079
2015-02-01,P,.73742515
2015-02-01,Q,.72714937
2015-02-01,R,.39629215
2015-02-01,S,.48346999
2015-02-01,U,.55246252
2015-03-01,A,.13236538
2015-03-01,B,.081303909
2015-03-01,C,.18387909
2015-03-01,D,.16217119
2015-03-01,E,.079805605
2015-03-01,F,.053723644
2015-03-01,G,.35336858
2015-03-01,H,.083376296
2015-03-01,I,.45066184
2015-03-01,J,.32389349
2015-03-01,K,.50680333
2015-03-01,L,.36560041
2015-03-01,M,.44774276
2015-03-01,N,.33831337
2015-03-01,O,.50648874
2015-03-01,P,.7374481
2015-03-01,Q,.72713107
2015-03-01,R,.3916266
2015-03-01,S,.48565874
2015-03-01,U,.55081737
2015-04-01,A,.12446065
2015-04-01,B,.081635252
2015-04-01,C,.18321869
2015-04-01,D,.16170336
2015-04-01,E,.080210209
2015-04-01,F,.052739847
2015-04-01,G,.35211304
2015-04-01,H,.083322488
2015-04-01,I,.44967234
2015-04-01,J,.32442713
2015-04-01,K,.50660056
2015-04-01,L,.36535013
2015-04-01,M,.44675294
2015-04-01,N,.33766544
2015-04-01,O,.5058856
2015-04-01,P,.7383405
2015-04-01,Q,.72684002
2015-04-01,R,.39097661
2015-04-01,S,.48878315
2015-04-01,U,.55246252
2015-05-01,A,.11742555
2015-05-01,B,.081881128
2015-05-01,C,.18305148
2015-05-01,D,.16059144
2015-05-01,E,.081496984
2015-05-01,F,.052542545
2015-05-01,G,.35285413
2015-05-01,H,.083231688
2015-05-01,I,.44879806
2015-05-01,J,.32384309
2015-05-01,K,.50609481
2015-05-01,L,.36493713
2015-05-01,M,.44638237
2015-05-01,N,.33830464
2015-05-01,O,.50896615
2015-05-01,P,.73807484
2015-05-01,Q,.72688377
2015-05-01,R,.39232573
2015-05-01,S,.48973691
2015-05-01,U,.55128205
2015-06-01,A,.11392295
2015-06-01,B,.082227744
2015-06-01,C,.18358958
2015-06-01,D,.16073182
2015-06-01,E,.082273193
2015-06-01,F,.05219318
2015-06-01,G,.3532033
2015-06-01,H,.083210848
2015-06-01,I,.44822603
2015-06-01,J,.32325834
2015-06-01,K,.50512004
2015-06-01,L,.36535403
2015-06-01,M,.44570935
2015-06-01,N,.33956313
2015-06-01,O,.51054889
2015-06-01,P,.73701733
2015-06-01,Q,.72683167
2015-06-01,R,.39404553
2015-06-01,S,.49020323
2015-06-01,U,.55476528
2015-07-01,A,.11360964
2015-07-01,B,.08173915
2015-07-01,C,.18363336
2015-07-01,D,.16050836
2015-07-01,E,.082314365
2015-07-01,F,.052493908
2015-07-01,G,.35360557
2015-07-01,H,.083705403
2015-07-01,I,.45048025
2015-07-01,J,.32502332
2015-07-01,K,.50558537
2015-07-01,L,.36403558
2015-07-01,M,.44560301
2015-07-01,N,.33971572
2015-07-01,O,.51111114
2015-07-01,P,.73761493
2015-07-01,Q,.72667718
2015-07-01,R,.39372557
2015-07-01,S,.48815864
2015-07-01,U,.55077577
2015-08-01,A,.11516444
2015-08-01,B,.081501842
2015-08-01,C,.18389484
2015-08-01,D,.1604408
2015-08-01,E,.08171995
2015-08-01,F,.053204481
2015-08-01,G,.35446551
2015-08-01,H,.083355136
2015-08-01,I,.44967335
2015-08-01,J,.32401904
2015-08-01,K,.50596416
2015-08-01,L,.36403757
2015-08-01,M,.44740546
2015-08-01,N,.34417236
2015-08-01,O,.51295149
2015-08-01,P,.73724574
2015-08-01,Q,.72680759
2015-08-01,R,.39336103
2015-08-01,S,.48986897
2015-08-01,U,.55177307
2015-09-01,A,.11940242
2015-09-01,B,.08167237
2015-09-01,C,.18444134
2015-09-01,D,.16077907
2015-09-01,E,.082239203
2015-09-01,F,.05307043
2015-09-01,G,.35351351
2015-09-01,H,.082885072
2015-09-01,I,.44969457
2015-09-01,J,.32267219
2015-09-01,K,.50624663
2015-09-01,L,.36512202
2015-09-01,M,.44710001
2015-09-01,N,.34259456
2015-09-01,O,.51052248
2015-09-01,P,.73761928
2015-09-01,Q,.72656083
2015-09-01,R,.39112288
2015-09-01,S,.49062714
2015-09-01,U,.54950494
2015-10-01,A,.1240125
2015-10-01,B,.081459947
2015-10-01,C,.18529528
2015-10-01,D,.1610949
2015-10-01,E,.080562279
2015-10-01,F,.053945012
2015-10-01,G,.35433024
2015-10-01,H,.083181612
2015-10-01,I,.45009473
2015-10-01,J,.32230741
2015-10-01,K,.50653726
2015-10-01,L,.36574337
2015-10-01,M,.44776487
2015-10-01,N,.34808588
2015-10-01,O,.50600052
2015-10-01,P,.73727399
2015-10-01,Q,.72647178
2015-10-01,R,.39162964
2015-10-01,S,.490188
2015-10-01,U,.55160141
2015-11-01,A,.12720217
2015-11-01,B,.081644043
2015-11-01,C,.18585575
2015-11-01,D,.16139734
2015-11-01,E,.080957785
2015-11-01,F,.055122592
2015-11-01,G,.35416564
2015-11-01,H,.083601326
2015-11-01,I,.45084548
2015-11-01,J,.3216458
2015-11-01,K,.50667322
2015-11-01,L,.36789542
2015-11-01,M,.44889292
2015-11-01,N,.35068905
2015-11-01,O,.50597501
2015-11-01,P,.73717856
2015-11-01,Q,.72647101
2015-11-01,R,.38931355
2015-11-01,S,.48992789
2015-11-01,U,.54982334
2015-12-01,A,.12869588
2015-12-01,B,.081682429
2015-12-01,C,.18651845
2015-12-01,D,.16151279
2015-12-01,E,.080694333
2015-12-01,F,.058643896
2015-12-01,G,.35705268
2015-12-01,H,.084328786
2015-12-01,I,.4529804
2015-12-01,J,.32103202
2015-12-01,K,.50750369
2015-12-01,L,.37085378
2015-12-01,M,.45037413
2015-12-01,N,.34904373
2015-12-01,O,.50977212
2015-12-01,P,.73598385
2015-12-01,Q,.72653836
2015-12-01,R,.3948009
2015-12-01,S,.48947757
2015-12-01,U,.55010509
2016-01-01,A,.1323431
2016-01-01,B,.082151443
2016-01-01,C,.18649298
2016-01-01,D,.16152556
2016-01-01,E,.079819277
2016-01-01,F,.05991986
2016-01-01,G,.35782394
2016-01-01,H,.084769867
2016-01-01,I,.45790634
2016-01-01,J,.32079351
2016-01-01,K,.50777555
2016-01-01,L,.37702158
2016-01-01,M,.45382702
2016-01-01,N,.34745345
2016-01-01,O,.53459626
2016-01-01,P,.73583853
2016-01-01,Q,.72626823
2016-01-01,R,.39740869
2016-01-01,S,.48632801
2016-01-01,U,.54933518
2016-02-01,A,.13221382
2016-02-01,B,.082421027
2016-02-01,C,.18627173
2016-02-01,D,.16098821
2016-02-01,E,.080730438
2016-02-01,F,.05994137
2016-02-01,G,.35676154
2016-02-01,H,.085290007
2016-02-01,I,.45761871
2016-02-01,J,.32144964
2016-02-01,K,.50992417
2016-02-01,L,.38212264
2016-02-01,M,.45428789
2016-02-01,N,.34817603
2016-02-01,O,.53567582
2016-02-01,P,.73878938
2016-02-01,Q,.72628778
2016-02-01,R,.3912493
2016-02-01,S,.4862693
2016-02-01,U,.55034965
2016-03-01,A,.12899607
2016-03-01,B,.082139164
2016-03-01,C,.18616475
2016-03-01,D,.16095248
2016-03-01,E,.080379404
2016-03-01,F,.059663072
2016-03-01,G,.35488066
2016-03-01,H,.084295608
2016-03-01,I,.45244008
2016-03-01,J,.32154098
2016-03-01,K,.50908482
2016-03-01,L,.37861305
2016-03-01,M,.45246434
2016-03-01,N,.34658426
2016-03-01,O,.53885454
2016-03-01,P,.73687726
2016-03-01,Q,.72604454
2016-03-01,R,.38597953
2016-03-01,S,.48857152
2016-03-01,U,.54958099
2016-04-01,A,.12068262
2016-04-01,B,.08188276
2016-04-01,C,.18573777
2016-04-01,D,.16100669
2016-04-01,E,.08057338
2016-04-01,F,.059823111
2016-04-01,G,.35385048
2016-04-01,H,.08480598
2016-04-01,I,.44866222
2016-04-01,J,.32123286
2016-04-01,K,.50813037
2016-04-01,L,.37877387
2016-04-01,M,.45217571
2016-04-01,N,.3484247
2016-04-01,O,.53701478
2016-04-01,P,.73776603
2016-04-01,Q,.72594404
2016-04-01,R,.38877365
2016-04-01,S,.49113655
2016-04-01,U,.54827344
2016-05-01,A,.11457395
2016-05-01,B,.081501774
2016-05-01,C,.1853601
2016-05-01,D,.16115969
2016-05-01,E,.082385249
2016-05-01,F,.0593923
2016-05-01,G,.35347885
2016-05-01,H,.084862165
2016-05-01,I,.44634238
2016-05-01,J,.32040843
2016-05-01,K,.50866205
2016-05-01,L,.37863865
2016-05-01,M,.45462441
2016-05-01,N,.35047388
2016-05-01,O,.53804058
2016-05-01,P,.73806518
2016-05-01,Q,.72543776
2016-05-01,R,.38824239
2016-05-01,S,.49211016
2016-05-01,U,.54763585
2016-06-01,A,.1120615
2016-06-01,B,.081395492
2016-06-01,C,.18535185
2016-06-01,D,.1610842
2016-06-01,E,.081008211
2016-06-01,F,.059111807
2016-06-01,G,.35377854
2016-06-01,H,.085543819
2016-06-01,I,.44621444
2016-06-01,J,.31989291
2016-06-01,K,.50956017
2016-06-01,L,.3793149
2016-06-01,M,.45685187
2016-06-01,N,.35266557
2016-06-01,O,.53397673
2016-06-01,P,.73687613
2016-06-01,Q,.72506362
2016-06-01,R,.39245874
2016-06-01,S,.49333948
2016-06-01,U,.54456139
2016-07-01,A,.11232673
2016-07-01,B,.081518523
2016-07-01,C,.18566366
2016-07-01,D,.16175438
2016-07-01,E,.081840411
2016-07-01,F,.059301902
2016-07-01,G,.35423172
2016-07-01,H,.085013755
2016-07-01,I,.44735634
2016-07-01,J,.3207964
2016-07-01,K,.51005447
2016-07-01,L,.38045707
2016-07-01,M,.45651591
2016-07-01,N,.35395342
2016-07-01,O,.53589469
2016-07-01,P,.73683411
2016-07-01,Q,.72463948
2016-07-01,R,.39343026
2016-07-01,S,.49109024
2016-07-01,U,.54545456
2016-08-01,A,.11421962
2016-08-01,B,.081738912
2016-08-01,C,.18573807
2016-08-01,D,.1619202
2016-08-01,E,.081518762
2016-08-01,F,.058798928
2016-08-01,G,.35492352
2016-08-01,H,.085020259
2016-08-01,I,.44525132
2016-08-01,J,.32012612
2016-08-01,K,.51014185
2016-08-01,L,.38305205
2016-08-01,M,.45471826
2016-08-01,N,.35191256
2016-08-01,O,.53510994
2016-08-01,P,.73657894
2016-08-01,Q,.72436523
2016-08-01,R,.39107403
2016-08-01,S,.49182302
2016-08-01,U,.54596102
2016-09-01,A,.12036791
2016-09-01,B,.081991732
2016-09-01,C,.18577288
2016-09-01,D,.1619391
2016-09-01,E,.079771221
2016-09-01,F,.057902299
2016-09-01,G,.35418093
2016-09-01,H,.08530318
2016-09-01,I,.44565246
2016-09-01,J,.32013214
2016-09-01,K,.51149917
2016-09-01,L,.38432696
2016-09-01,M,.45531818
2016-09-01,N,.35188964
2016-09-01,O,.5385946
2016-09-01,P,.73685384
2016-09-01,Q,.7243855
2016-09-01,R,.38832796
2016-09-01,S,.49296054
2016-09-01,U,.5471698
2016-10-01,A,.12767674
2016-10-01,B,.081612423
2016-10-01,C,.18580788
2016-10-01,D,.16171293
2016-10-01,E,.079405956
2016-10-01,F,.057614788
2016-10-01,G,.35476899
2016-10-01,H,.085261151
2016-10-01,I,.44729298
2016-10-01,J,.31961355
2016-10-01,K,.51289439
2016-10-01,L,.38424912
2016-10-01,M,.45679837
2016-10-01,N,.35294771
2016-10-01,O,.54163355
2016-10-01,P,.7366792
2016-10-01,Q,.72399974
2016-10-01,R,.38570514
2016-10-01,S,.49255699
2016-10-01,U,.54747057
2016-11-01,A,.12875569
2016-11-01,B,.081573151
2016-11-01,C,.18559061
2016-11-01,D,.16124269
2016-11-01,E,.079084806
2016-11-01,F,.057273161
2016-11-01,G,.35445607
2016-11-01,H,.085564122
2016-11-01,I,.44829631
2016-11-01,J,.3187983
2016-11-01,K,.51373595
2016-11-01,L,.38479188
2016-11-01,M,.4555499
2016-11-01,N,.35292125
2016-11-01,O,.54250532
2016-11-01,P,.73620558
2016-11-01,Q,.72361952
2016-11-01,R,.38288492
2016-11-01,S,.49283782
2016-11-01,U,.54816353
2016-12-01,A,.12858917
2016-12-01,B,.081752159
2016-12-01,C,.18613118
2016-12-01,D,.16070257
2016-12-01,E,.08063484
2016-12-01,F,.058654487
2016-12-01,G,.3573755
2016-12-01,H,.085572429
2016-12-01,I,.45005792
2016-12-01,J,.31821984
2016-12-01,K,.51411957
2016-12-01,L,.38744906
2016-12-01,M,.45757857
2016-12-01,N,.35206699
2016-12-01,O,.54004699
2016-12-01,P,.73511529
2016-12-01,Q,.72324806
2016-12-01,R,.38952303
2016-12-01,S,.49149629
2016-12-01,U,.5496183
2017-01-01,A,.13087499
2017-01-01,B,.082117043
2017-01-01,C,.18590035
2017-01-01,D,.16225244
2017-01-01,E,.080531493
2017-01-01,F,.058692411
2017-01-01,G,.35798019
2017-01-01,H,.085396066
2017-01-01,I,.45578027
2017-01-01,J,.31738079
2017-01-01,K,.51501513
2017-01-01,L,.38963467
2017-01-01,M,.45648965
2017-01-01,N,.35045972
2017-01-01,O,.54361534
2017-01-01,P,.73511547
2017-01-01,Q,.72309804
2017-01-01,R,.39542413
2017-01-01,S,.48725638
2017-01-01,U,.54596102
2017-02-01,A,.13325053
2017-02-01,B,.082787059
2017-02-01,C,.18554337
2017-02-01,D,.16210294
2017-02-01,E,.080320008
2017-02-01,F,.058288008
2017-02-01,G,.35674059
2017-02-01,H,.085051551
2017-02-01,I,.45590696
2017-02-01,J,.31766549
2017-02-01,K,.51557648
2017-02-01,L,.38829219
2017-02-01,M,.45583051
2017-02-01,N,.35081473
2017-02-01,O,.54774201
2017-02-01,P,.73636657
2017-02-01,Q,.72208625
2017-02-01,R,.39130065
2017-02-01,S,.48757923
2017-02-01,U,.54760247
2017-03-01,A,.13073684
2017-03-01,B,.082932696
2017-03-01,C,.18484499
2017-03-01,D,.16176239
2017-03-01,E,.08042258
2017-03-01,F,.056656476
2017-03-01,G,.3543573
2017-03-01,H,.084850721
2017-03-01,I,.45018369
2017-03-01,J,.31644139
2017-03-01,K,.51450664
2017-03-01,L,.38533285
2017-03-01,M,.45590588
2017-03-01,N,.34756446
2017-03-01,O,.54660118
2017-03-01,P,.73606694
2017-03-01,Q,.72238719
2017-03-01,R,.38290206
2017-03-01,S,.49016237
2017-03-01,U,.54899234
2017-04-01,A,.11827302
2017-04-01,B,.083076641
2017-04-01,C,.18405807
2017-04-01,D,.16239908
2017-04-01,E,.079284899
2017-04-01,F,.056714658
2017-04-01,G,.3531009
2017-04-01,H,.084526859
2017-04-01,I,.44868669
2017-04-01,J,.31601757
2017-04-01,K,.51520759
2017-04-01,L,.38636503
2017-04-01,M,.45605418
2017-04-01,N,.34888169
2017-04-01,O,.54814321
2017-04-01,P,.7360239
2017-04-01,Q,.72247088
2017-04-01,R,.38371578
2017-04-01,S,.49264652
2017-04-01,U,.54551774
2017-05-01,A,.11177101
2017-05-01,B,.082868204
2017-05-01,C,.18332227
2017-05-01,D,.1629044
2017-05-01,E,.079266638
2017-05-01,F,.055781975
2017-05-01,G,.3529467
2017-05-01,H,.084880278
2017-05-01,I,.44758379
2017-05-01,J,.31625414
2017-05-01,K,.51433641
2017-05-01,L,.38652951
2017-05-01,M,.45283693
2017-05-01,N,.34919921
2017-05-01,O,.54768145
2017-05-01,P,.73631203
2017-05-01,Q,.72206479
2017-05-01,R,.38500687
2017-05-01,S,.49389964
2017-05-01,U,.54507631
2017-06-01,A,.11064812
2017-06-01,B,.083480857
2017-06-01,C,.18343541
2017-06-01,D,.16285838
2017-06-01,E,.079678506
2017-06-01,F,.055534273
2017-06-01,G,.35279673
2017-06-01,H,.08487723
2017-06-01,I,.44797254
2017-06-01,J,.31568164
2017-06-01,K,.51425081
2017-06-01,L,.3861846
2017-06-01,M,.45356274
2017-06-01,N,.35136658
2017-06-01,O,.54685664
2017-06-01,P,.73594618
2017-06-01,Q,.72173834
2017-06-01,R,.38622078
2017-06-01,S,.49529225
2017-06-01,U,.54482758
2017-07-01,A,.11170577
2017-07-01,B,.08369226
2017-07-01,C,.18355919
2017-07-01,D,.16266264
2017-07-01,E,.080040701
2017-07-01,F,.05568162
2017-07-01,G,.35312617
2017-07-01,H,.085523292
2017-07-01,I,.44972903
2017-07-01,J,.31719521
2017-07-01,K,.51397878
2017-07-01,L,.38719362
2017-07-01,M,.45328921
2017-07-01,N,.35286739
2017-07-01,O,.54691166
2017-07-01,P,.73617274
2017-07-01,Q,.72243375
2017-07-01,R,.39190975
2017-07-01,S,.4934642
2017-07-01,U,.5530504
2017-08-01,A,.11330794
2017-08-01,B,.083904855
2017-08-01,C,.18328914
2017-08-01,D,.16319431
2017-08-01,E,.080740407
2017-08-01,F,.054895926
2017-08-01,G,.35325134
2017-08-01,H,.085460171
2017-08-01,I,.44937932
2017-08-01,J,.31612569
2017-08-01,K,.51445401
2017-08-01,L,.38838646
2017-08-01,M,.4530648
2017-08-01,N,.35392487
2017-08-01,O,.53955477
2017-08-01,P,.7356379
2017-08-01,Q,.72212934
2017-08-01,R,.38688949
2017-08-01,S,.49483532
2017-08-01,U,.55489421
2017-09-01,A,.11919926
2017-09-01,B,.083905235
2017-09-01,C,.18313599
2017-09-01,D,.16358344
2017-09-01,E,.080192998
2017-09-01,F,.054382842
2017-09-01,G,.35258141
2017-09-01,H,.085416511
2017-09-01,I,.44958892
2017-09-01,J,.3153829
2017-09-01,K,.51509601
2017-09-01,L,.38986343
2017-09-01,M,.45386311
2017-09-01,N,.35371026
2017-09-01,O,.53950989
2017-09-01,P,.73550534
2017-09-01,Q,.72218311
2017-09-01,R,.38271978
2017-09-01,S,.49525052
2017-09-01,U,.55380577
2017-10-01,A,.12334952
2017-10-01,B,.085573964
2017-10-01,C,.18353969
2017-10-01,D,.16393796
2017-10-01,E,.079865627
2017-10-01,F,.054128584
2017-10-01,G,.35323086
2017-10-01,H,.085979879
2017-10-01,I,.44988951
2017-10-01,J,.31550229
2017-10-01,K,.5151512
2017-10-01,L,.39030161
2017-10-01,M,.45378804
2017-10-01,N,.35455945
2017-10-01,O,.53953081
2017-10-01,P,.73541498
2017-10-01,Q,.72209615
2017-10-01,R,.38529778
2017-10-01,S,.49581513
2017-10-01,U,.55395681
2017-11-01,A,.12713443
2017-11-01,B,.085777901
2017-11-01,C,.1834999
2017-11-01,D,.16383795
2017-11-01,E,.079839103
2017-11-01,F,.053859245
2017-11-01,G,.35323802
2017-11-01,H,.086272739
2017-11-01,I,.45104894
2017-11-01,J,.3157143
2017-11-01,K,.51559013
2017-11-01,L,.39035144
2017-11-01,M,.45198524
2017-11-01,N,.35448954
2017-11-01,O,.54370368
2017-11-01,P,.73538584
2017-11-01,Q,.72216403
2017-11-01,R,.383214
2017-11-01,S,.49581441
2017-11-01,U,.55249345
2017-12-01,A,.13056207
2017-12-01,B,.086208902
2017-12-01,C,.18387748
2017-12-01,D,.1630439
2017-12-01,E,.079484187
2017-12-01,F,.056073986
2017-12-01,G,.35659409
2017-12-01,H,.086418368
2017-12-01,I,.45294169
2017-12-01,J,.31511766
2017-12-01,K,.5158096
2017-12-01,L,.39127019
2017-12-01,M,.45431736
2017-12-01,N,.35484856
2017-12-01,O,.54350489
2017-12-01,P,.73395407
2017-12-01,Q,.72199756
2017-12-01,R,.38591954
2017-12-01,S,.49474779
2017-12-01,U,.55533725
2018-01-01,A,.13303332
2018-01-01,B,.087160178
2018-01-01,C,.18406317
2018-01-01,D,.16406371
2018-01-01,E,.07928931
2018-01-01,F,.055699527
2018-01-01,G,.35705361
2018-01-01,H,.086678334
2018-01-01,I,.4588277
2018-01-01,J,.31399283
2018-01-01,K,.51595634
2018-01-01,L,.39205956
2018-01-01,M,.45245403
2018-01-01,N,.3529422
2018-01-01,O,.54651874
2018-01-01,P,.73341399
2018-01-01,Q,.7220149
2018-01-01,R,.3929508
2018-01-01,S,.48984197
2018-01-01,U,.556499
2018-02-01,A,.1334042
2018-02-01,B,.087467581
2018-02-01,C,.18391031
2018-02-01,D,.16433328
2018-02-01,E,.079567403
2018-02-01,F,.05589284
2018-02-01,G,.35623482
2018-02-01,H,.086966448
2018-02-01,I,.45791718
2018-02-01,J,.31462243
2018-02-01,K,.51735091
2018-02-01,L,.39305702
2018-02-01,M,.45240843
2018-02-01,N,.35350353
2018-02-01,O,.55196613
2018-02-01,P,.73489213
2018-02-01,Q,.7220751
2018-02-01,R,.38744035
2018-02-01,S,.49049169
2018-02-01,U,.556499
2018-03-01,A,.12800211
2018-03-01,B,.087921031
2018-03-01,C,.18324821
2018-03-01,D,.16491425
2018-03-01,E,.080866322
2018-03-01,F,.055206031
2018-03-01,G,.35432062
2018-03-01,H,.086936265
2018-03-01,I,.45343995
2018-03-01,J,.31420115
2018-03-01,K,.5169813
2018-03-01,L,.39221513
2018-03-01,M,.45159948
2018-03-01,N,.35263944
2018-03-01,O,.55676037
2018-03-01,P,.73459744
2018-03-01,Q,.7219584
2018-03-01,R,.38145807
2018-03-01,S,.49356583
2018-03-01,U,.55764246
2018-04-01,A,.11938206
2018-04-01,B,.096574292
2018-04-01,C,.18208525
2018-04-01,D,.16569
2018-04-01,E,.080866024
2018-04-01,F,.055118043
2018-04-01,G,.35373753
2018-04-01,H,.087072939
2018-04-01,I,.45073402
2018-04-01,J,.31503007
2018-04-01,K,.51585454
2018-04-01,L,.39016768
2018-04-01,M,.45177615
2018-04-01,N,.35256928
2018-04-01,O,.55651695
2018-04-01,P,.73524123
2018-04-01,Q,.72175097
2018-04-01,R,.38436702
2018-04-01,S,.49617469
2018-04-01,U,.55635178
2018-05-01,A,.11509233
2018-05-01,B,.096747644
2018-05-01,C,.18207674
2018-05-01,D,.16559669
2018-05-01,E,.080758877
2018-05-01,F,.054852542
2018-05-01,G,.35373622
2018-05-01,H,.086964235
2018-05-01,I,.44969013
2018-05-01,J,.31468639
2018-05-01,K,.5154525
2018-05-01,L,.39336929
2018-05-01,M,.45104119
2018-05-01,N,.35448644
2018-05-01,O,.55426919
2018-05-01,P,.73521948
2018-05-01,Q,.72136515
2018-05-01,R,.38658342
2018-05-01,S,.49712992
2018-05-01,U,.55939949
2018-06-01,A,.11274713
2018-06-01,B,.097107805
2018-06-01,C,.18198204
2018-06-01,D,.16640723
2018-06-01,E,.081228234
2018-06-01,F,.055545148
2018-06-01,G,.35406464
2018-06-01,H,.086589724
2018-06-01,I,.44978711
2018-06-01,J,.31442082
2018-06-01,K,.51598531
2018-06-01,L,.39328852
2018-06-01,M,.45197269
2018-06-01,N,.35387042
2018-06-01,O,.55804068
2018-06-01,P,.73433667
2018-06-01,Q,.7211436
2018-06-01,R,.39203921
2018-06-01,S,.49803302
2018-06-01,U,.55700326
2018-07-01,A,.11397428
2018-07-01,B,.097168282
2018-07-01,C,.1820557
2018-07-01,D,.16703229
2018-07-01,E,.081252612
2018-07-01,F,.055555556
2018-07-01,G,.35443172
2018-07-01,H,.087088466
2018-07-01,I,.45033211
2018-07-01,J,.31608528
2018-07-01,K,.51678973
2018-07-01,L,.39230758
2018-07-01,M,.45236352
2018-07-01,N,.35571468
2018-07-01,O,.55550605
2018-07-01,P,.73377728
2018-07-01,Q,.72111094
2018-07-01,R,.39251217
2018-07-01,S,.49615899
2018-07-01,U,.55735582
2018-08-01,A,.11694074
2018-08-01,B,.097385414
2018-08-01,C,.18173914
2018-08-01,D,.16785021
2018-08-01,E,.081053749
2018-08-01,F,.055787686
2018-08-01,G,.35323614
2018-08-01,H,.087376706
2018-08-01,I,.45043689
2018-08-01,J,.31482723
2018-08-01,K,.51666838
2018-08-01,L,.39521891
2018-08-01,M,.45157275
2018-08-01,N,.35830173
2018-08-01,O,.55525964
2018-08-01,P,.73235941
2018-08-01,Q,.72103924
2018-08-01,R,.38688663
2018-08-01,S,.49762669
2018-08-01,U,.56
2018-09-01,A,.12060416
2018-09-01,B,.097477078
2018-09-01,C,.1816722
2018-09-01,D,.16815516
2018-09-01,E,.081786774
2018-09-01,F,.056248516
2018-09-01,G,.35256806
2018-09-01,H,.087577239
2018-09-01,I,.45198485
2018-09-01,J,.31454504
2018-09-01,K,.51744699
2018-09-01,L,.39308843
2018-09-01,M,.45313868
2018-09-01,N,.36034647
2018-09-01,O,.55717623
2018-09-01,P,.73212928
2018-09-01,Q,.72086
2018-09-01,R,.38642231
2018-09-01,S,.49819994
2018-09-01,U,.5611465
2018-10-01,A,.12905928
2018-10-01,B,.098299377
2018-10-01,C,.18188246
2018-10-01,D,.16795415
2018-10-01,E,.082689106
2018-10-01,F,.056049593
2018-10-01,G,.35314092
2018-10-01,H,.088025026
2018-10-01,I,.45331532
2018-10-01,J,.31432995
2018-10-01,K,.51676965
2018-10-01,L,.39364788
2018-10-01,M,.45401886
2018-10-01,N,.3612414
2018-10-01,O,.55771375
2018-10-01,P,.73247701
2018-10-01,Q,.72104967
2018-10-01,R,.38577405
2018-10-01,S,.49796793
2018-10-01,U,.56123739
2018-11-01,A,.13260952
2018-11-01,B,.099027254
2018-11-01,C,.18186486
2018-11-01,D,.16845906
2018-11-01,E,.082552738
2018-11-01,F,.056413636
2018-11-01,G,.35296944
2018-11-01,H,.088648215
2018-11-01,I,.45463294
2018-11-01,J,.31329739
2018-11-01,K,.51635545
2018-11-01,L,.39471111
2018-11-01,M,.45359254
2018-11-01,N,.36171576
2018-11-01,O,.55884331
2018-11-01,P,.73222339
2018-11-01,Q,.72078753
2018-11-01,R,.38350275
2018-11-01,S,.49800357
2018-11-01,U,.56010067
2018-12-01,A,.13137333
2018-12-01,B,.098918729
2018-12-01,C,.18224645
2018-12-01,D,.16905849
2018-12-01,E,.081725203
2018-12-01,F,.058072582
2018-12-01,G,.35511705
2018-12-01,H,.088427879
2018-12-01,I,.4563176
2018-12-01,J,.31289318
2018-12-01,K,.5173682
2018-12-01,L,.39593372
2018-12-01,M,.45519608
2018-12-01,N,.36234173
2018-12-01,O,.55779284
2018-12-01,P,.73189431
2018-12-01,Q,.72117418
2018-12-01,R,.38696924
2018-12-01,S,.49692735
2018-12-01,U,.55982369
2019-01-01,A,.13078749
2019-01-01,B,.099287234
2019-01-01,C,.18235376
2019-01-01,D,.16983467
2019-01-01,E,.081255391
2019-01-01,F,.057352632
2019-01-01,G,.35605755
2019-01-01,H,.088210098
2019-01-01,I,.46219
2019-01-01,J,.3133595
