fecha,clae3,share_mujer
2007-04-01,465,.23705646
2007-04-01,466,.16107623
2007-04-01,469,.26390544
2007-04-01,471,.41514066
2007-04-01,472,.33346567
2007-04-01,473,.28361565
2007-04-01,474,.29555494
2007-04-01,475,.25595796
2007-04-01,476,.4842155
2007-04-01,477,.59297585
2007-04-01,478,.41902313
2007-04-01,479,.41643551
2007-04-01,491,.094475947
2007-04-01,492,.050913464
2007-04-01,493,.10057471
2007-04-01,501,.20216607
2007-04-01,502,.11852466
2007-04-01,511,.37995625
2007-04-01,512,.28048781
2007-04-01,521,.040462427
2007-04-01,522,.16074821
2007-04-01,523,.24671164
2007-04-01,524,.11678977
2007-04-01,530,.14902587
2007-04-01,551,.52603984
2007-04-01,552,.26451612
2007-04-01,561,.3558982
2007-04-01,562,.46055946
2007-04-01,581,.37731037
2007-04-01,591,.40161023
2007-04-01,592,.28703704
2007-04-01,601,.3064695
2007-04-01,602,.2549116
2007-04-01,611,.34137705
2007-04-01,612,.4700388
2007-04-01,613,.27457628
2007-04-01,614,.34571427
2007-04-01,619,.37729359
2007-04-01,620,.31393418
2007-04-01,631,.38929927
2007-04-01,639,.34187457
2007-04-01,641,.40549883
2007-04-01,642,.45652175
2007-04-01,643,.31818181
2007-04-01,649,.51135993
2007-04-01,651,.50786126
2007-04-01,652,.42708334
2007-04-01,653,.59354019
2007-04-01,661,.41130069
2007-04-01,662,.53723407
2007-04-01,663,.46856466
2007-04-01,681,.30328074
2007-04-01,682,.39480495
2007-04-01,691,.6976825
2007-04-01,692,.62830347
2007-04-01,702,.33624658
2007-04-01,711,.13000078
2007-04-01,712,.25084618
2007-04-01,721,.5603413
2007-04-01,722,.66332221
2007-04-01,731,.46574697
2007-04-01,732,.56868041
2007-04-01,741,.4481203
2007-04-01,742,.44184813
2007-04-01,749,.30404678
2007-04-01,750,.44021025
2007-04-01,771,.11003861
2007-04-01,772,.41398865
2007-04-01,773,.15163124
2007-04-01,774,.2886076
2007-04-01,780,.25956517
2007-04-01,791,.53386509
2007-04-01,801,.090398297
2007-04-01,811,.35793358
2007-04-01,812,.49456084
2007-04-01,813,.12312312
2007-04-01,821,.34676564
2007-04-01,822,.57255423
2007-04-01,823,.56581199
2007-04-01,829,.35077235
2007-04-01,841,.46840191
2007-04-01,842,.13936272
2007-04-01,843,.56976742
2007-04-01,851,.80454862
2007-04-01,852,.7076087
2007-04-01,853,.51594931
2007-04-01,854,.75218499
2007-04-01,855,.59170306
2007-04-01,861,.74618453
2007-04-01,862,.81834877
2007-04-01,863,.75179058
2007-04-01,864,.37516907
2007-04-01,869,.71110302
2007-04-01,870,.85819143
2007-04-01,880,.73424524
2007-04-01,900,.32264253
2007-04-01,910,.58130401
2007-04-01,920,.47869754
2007-04-01,931,.26219311
2007-04-01,939,.43200299
2007-04-01,941,.53005624
2007-04-01,942,.44214222
2007-04-01,949,.48195502
2007-04-01,951,.17436093
2007-04-01,952,.17004147
2007-04-01,960,.43138382
2007-04-01,990,.53313255
2007-04-01,999999,.29981378
2007-05-01,11,.1004033
2007-05-01,12,.1372062
2007-05-01,13,.15569824
2007-05-01,14,.08507257
2007-05-01,16,.095508426
2007-05-01,17,.13178295
2007-05-01,21,.079416528
2007-05-01,22,.043762248
2007-05-01,24,.035091121
2007-05-01,31,.13503231
2007-05-01,32,.16025642
2007-05-01,51,.036649216
2007-05-01,61,.16234997
2007-05-01,62,.22316684
2007-05-01,71,.05511811
2007-05-01,72,.081536859
2007-05-01,81,.049681965
2007-05-01,89,.098502576
2007-05-01,91,.05434012
2007-05-01,99,.062711865
2007-05-01,101,.11069727
2007-05-01,102,.30000001
2007-05-01,103,.3009572
2007-05-01,104,.13809551
2007-05-01,105,.12278265
2007-05-01,106,.11478495
2007-05-01,107,.25182441
2007-05-01,108,.12423095
2007-05-01,109,.1965812
2007-05-01,110,.14124314
2007-05-01,120,.20559475
2007-05-01,131,.16404226
2007-05-01,139,.33846331
2007-05-01,141,.6044361
2007-05-01,142,.32600734
2007-05-01,143,.59564906
2007-05-01,149,.18163672
2007-05-01,151,.14148386
2007-05-01,152,.27439442
2007-05-01,161,.034338471
2007-05-01,162,.10133912
2007-05-01,170,.13389623
2007-05-01,181,.204172
2007-05-01,182,.38016528
2007-05-01,191,.078534029
2007-05-01,192,.19837469
2007-05-01,201,.12967983
2007-05-01,202,.24769302
2007-05-01,203,.22727273
2007-05-01,204,.25
2007-05-01,210,.35774073
2007-05-01,221,.10848456
2007-05-01,222,.13731313
2007-05-01,231,.070146576
2007-05-01,239,.070155263
2007-05-01,241,.059727628
2007-05-01,242,.069713071
2007-05-01,243,.056343779
2007-05-01,251,.051213592
2007-05-01,252,.10646388
2007-05-01,259,.090686113
2007-05-01,261,.30185497
2007-05-01,262,.26949242
2007-05-01,263,.20746133
2007-05-01,264,.29303607
2007-05-01,265,.17421035
2007-05-01,266,.22254151
2007-05-01,267,.33224115
2007-05-01,268,.31034482
2007-05-01,271,.11172605
2007-05-01,272,.05622701
2007-05-01,273,.099233717
2007-05-01,274,.14021927
2007-05-01,275,.11837067
2007-05-01,279,.17638361
2007-05-01,281,.094345517
2007-05-01,282,.078100398
2007-05-01,291,.062029157
2007-05-01,292,.044621028
2007-05-01,293,.11575153
2007-05-01,301,.056564823
2007-05-01,302,.052350428
2007-05-01,303,.13523707
2007-05-01,309,.086605892
2007-05-01,310,.12377977
2007-05-01,321,.34645671
2007-05-01,322,.22439024
2007-05-01,323,.21791768
2007-05-01,324,.27966103
2007-05-01,329,.21301273
2007-05-01,331,.077126063
2007-05-01,332,.10558069
2007-05-01,351,.15059131
2007-05-01,352,.21544562
2007-05-01,353,0
2007-05-01,360,.18201555
2007-05-01,370,.11438279
2007-05-01,381,.050981138
2007-05-01,382,.08342728
2007-05-01,390,.092436977
